"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1759058923372564870","Sun Feb 18 20:22:44 +0000 2024","0","@__PASMANTAP Untung pas pencoblosan gw golput..jd bahagia liat ginian dikomenan","1759312514410774767","","__PASMANTAP","in","Bandung, Indonesia","0","0","0","https://x.com/AnggitaAkb96565/status/1759312514410774767","1712904472471683074","AnggitaAkb96565"
"1759293589174223311","Sun Feb 18 20:20:37 +0000 2024","0","@agethex Temenin erti terus ya get. Dia beneran sepi kayanya. Hahahaha","1759311981184704964","","agethalestari","in","","0","1","0","https://x.com/andlutfi/status/1759311981184704964","249058726","andlutfi"
"1759302023915380967","Sun Feb 18 19:41:03 +0000 2024","0","Habisin duit negara njirr gue beneran golput deh ini","1759302023915380967","","","in","","0","0","0","https://x.com/Picalistic/status/1759302023915380967","1295628723199152130","Picalistic"
"1759058923372564870","Sun Feb 18 19:26:35 +0000 2024","0","@__PASMANTAP @rrprst Gw golput mau Lo apa ke yg golput?","1759298384371040488","","__PASMANTAP","in","Indonesia","0","0","0","https://x.com/akkry_fm/status/1759298384371040488","3311818441","akkry_fm"
"1758894452658376831","Sun Feb 18 18:56:54 +0000 2024","0","@epilogqu @jonih_57 @mel0nmuskk @sutanmangara WKWKWK SALAM 4 JARI FILM INI NETRAL KALAU LU NETRAL MAH GOLPUT","1759290912667234455","","epilogqu","in","","0","0","0","https://x.com/Plesrr456/status/1759290912667234455","1728639152470810624","Plesrr456"
"1759287049528783327","Sun Feb 18 18:56:00 +0000 2024","0","@Niriinnn_ Jangan golput","1759290688737575060","","niriinnn","in","","0","0","0","https://x.com/May_Boyfriend_/status/1759290688737575060","1692942889922502657","May_Boyfriend_"
"1758645389211897899","Sun Feb 18 18:50:52 +0000 2024","0","@penarasha @altbumi Nah jdi jelas knp orang2 gamau pilih pak Anies itu semua krna buzzer2 nya sebelum sy kepikiran buat golput tadinya sy mau pilih pak Anies TPI ngeliat kelakuan buzzernya yah skip aja deh","1759289396938035289","","penarasha","in","","0","1","0","https://x.com/Rezza404/status/1759289396938035289","1445449595278880783","Rezza404"
"1759289218634051690","Sun Feb 18 18:50:10 +0000 2024","0"," Nyoblos buu ibu sendiri gmna? - Tidak sebab saya saja tidak tahu. Masih dianggap manusia atau tidak. Bagus kalau kamu nyoblos jangan golput ya! - Bu Ranti #cereply https://t.co/X30Y8avcWq","1759289218634051690","","","in","𓆉⋆｡˚⋆❀ 𓇼 ˖°","0","0","0","https://x.com/chaeremel/status/1759289218634051690","1423280304748302340","chaeremel"
"1759132659718946906","Sun Feb 18 18:40:32 +0000 2024","0","@NdrewsTjan di LN banyak yg gak bisa milih banyak banget kendala dari pihak KPUnya banyak jg yg pekerja baru temenku ratarata berujung golput.","1759286795840483406","","Ndrewstjan","in","","0","0","0","https://x.com/haesub_/status/1759286795840483406","1415074878009446401","haesub_"
"1759185744260653258","Sun Feb 18 18:38:21 +0000 2024","1","@YRadianto Bansos g pa2 tp kalau nyoblos hanya demi lembaran rupiah ya seratus ribu mending golput kwkwkw","1759286246978068487","","YRadianto","in","indonesia ","0","0","0","https://x.com/PasCakrabirawa/status/1759286246978068487","1345748936468832256","PasCakrabirawa"
"1759245213741240630","Sun Feb 18 18:30:54 +0000 2024","0","@aikuceng @visuallyuno @mintxch0c0 yg cepirit itu ternyata golput alias golongan mput","1759284368483500078","","aikuceng","in","127","0","1","0","https://x.com/suhperyuta/status/1759284368483500078","1296475233625358336","suhperyuta"
"1759283322101080511","Sun Feb 18 18:26:44 +0000 2024","0","Misi golput https://t.co/a7xq7hkAWR","1759283322101080511","https://pbs.twimg.com/media/GGo624gaYAEC9KN.jpg","","in","Central Capital","1","0","0","https://x.com/nidufiras/status/1759283322101080511","396416790","nidufiras"
"1759058923372564870","Sun Feb 18 18:26:04 +0000 2024","0","@__PASMANTAP Lah gua golput b aja","1759283152579883039","","__PASMANTAP","in","","0","0","0","https://x.com/bangjads/status/1759283152579883039","1698400401689804800","bangjads"
"1759034921740624030","Sun Feb 18 18:15:20 +0000 2024","0","@Dyananjani89 Pelaku itu jelas militer.. Militer jelas Struktural... Ada Komando atasan. Atasan mungkin bukan pembunuhnya langsung. Dan atasannya juga terkait Politik saat itu. Lalu apa urusannya dg bung Karno kejauhan. Setau gue bu Marsih Golput 2019. Gak tau skg.","1759280453218107475","","Dyananjani89","in","","0","0","0","https://x.com/dede_kendro/status/1759280453218107475","1505405405593497601","dede_kendro"
"1759167593884385710","Sun Feb 18 18:13:28 +0000 2024","0","@cakimiNOW Kalau PKB kesebelah buat pertimbangan kita semua for next election either golput or not vote for them karna sebagai pemilih kita mencoba memilih calon pemimpin utk yg terbaik buat bangsa tapi kalau mrk dealing dgn bagi2 kueh better no more voting.","1759279984332492880","","cakimiNOW","in","","0","0","0","https://x.com/indraya04828680/status/1759279984332492880","1417473878390190080","indraya04828680"
"1759276565098308003","Sun Feb 18 18:05:21 +0000 2024","0","lantas pertanyaan selanjutnya adalah solusinya apa dong? . ya mari golput lebih massif lagi. 50%+1 seluruh warga mengambil sikap golput itu sebuah ancaman untuk elite politik. namun jangan lupa kerja-kerja pengorganisiran harus juga massif dilakukan. utopis? mari dicoba dulu.","1759277941681471785","","cllaritas","in","furin","0","0","0","https://x.com/cllaritas/status/1759277941681471785","1149293536849719296","cllaritas"
"1759276565098308003","Sun Feb 18 17:59:53 +0000 2024","1","mendiskreditkan kawan-kawan yang kemarin golput dengan narasi golput itu egois golput itu apatis bla bla bla seakan-akan kalian menutup mata. iya menutup mata pada kebiasaan elite politikus kita selama ini. siapapun yang menang yang kalah tetap siap untuk dipinang.","1759276565098308003","","","in","furin","0","1","0","https://x.com/cllaritas/status/1759276565098308003","1149293536849719296","cllaritas"
"1759076370259628341","Sun Feb 18 17:55:27 +0000 2024","0","@jeoingn Karena pilihan sulit. Gapapa kan? Daripada golput.","1759275449820283035","","jeoingn","in","","0","1","0","https://x.com/Jeomngwoo/status/1759275449820283035","1282663289047019527","Jeomngwoo"
"1759243434056151418","Sun Feb 18 17:50:57 +0000 2024","0","@Aldira1221 @tempodotco @ahmadsahroni88 Kalo berakhir damai (gabung tkn) udah lah gw bakal golput next election.","1759274317374947600","","Aldira1221","in","No where","0","1","0","https://x.com/BontotBanten/status/1759274317374947600","34497270","BontotBanten"
"1759258570070344043","Sun Feb 18 17:37:57 +0000 2024","0","@tawakkaI @dinaskegelapan @xikael__ Emng seru bal asli terkait golput atau tidak golput egois atau tidak urng teu bisa ngejudge keduana karena iyeu diluar kontrol urng mungkin dengan golput adalah sebuah pilihan yg tepat menurut manehna mungkin begitu pun sabalikna","1759271044492431727","","tawakkaI","in","MANCHESTER CITY","0","1","0","https://x.com/justfloyd_/status/1759271044492431727","1144963454924513281","justfloyd_"
"1759268458997723160","Sun Feb 18 17:27:40 +0000 2024","0","asliiikk galak2 maap akumaa golput dr tahun ke tahun ","1759268458997723160","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/amianggo/status/1759268458997723160","453709892","amianggo"
"1759258570070344043","Sun Feb 18 17:22:32 +0000 2024","0","@justfloyd_ @dinaskegelapan @xikael__ Asli a soalna ai ngobrolkeun masing masing alesan moal cukup dua tilu jam wkwk tapi sebenerna seru mun emang niatna hayang apal naha pada akhirna memutuskan untuk golput. Rumasa bahwa teu bisa diselametkeun ku sasaha ge atau nya moal dibere nanaon atau naon deui wkwk","1759267163469476200","","justfloyd_","in","Bandung - Tangerang","0","1","0","https://x.com/tawakkaI/status/1759267163469476200","545818721","tawakkaI"
"1759258570070344043","Sun Feb 18 17:20:36 +0000 2024","0","@dinaskegelapan @justfloyd_ @xikael__ Ai hemat urang mah golput rek alesan na ikut ikutan atau anti pemerintah atau bodo amat mah sarua keneh bisa disebut ego. Tapi bieu nanya lain rek nge tes atau kumaha nya pure rek apal weh pov ti batur kumaha. Other than that let s agree to disagree aja bos","1759266676812726520","","dinaskegelapan","in","Bandung - Tangerang","0","0","0","https://x.com/tawakkaI/status/1759266676812726520","545818721","tawakkaI"
"1759258570070344043","Sun Feb 18 17:20:23 +0000 2024","0","@dinaskegelapan @tawakkaI @xikael__ Setuju teu mun urng ngomong golput atau tidak golput adalah sebuah keegoisan? Terlepas alesan apapun yang beresiko terhadap iyeu pertanyaan.","1759266626107769061","","dinaskegelapan","in","MANCHESTER CITY","0","1","0","https://x.com/justfloyd_/status/1759266626107769061","1144963454924513281","justfloyd_"
"1759258570070344043","Sun Feb 18 17:13:38 +0000 2024","0","@dinaskegelapan @justfloyd_ @xikael__ Tah mun anggapan na siga kitu balik deui ka pertanyaan na golput termasuk ego atau nteu? Jang memilih sebenerna kan teu perlu keberpihakan? Ngacu ka statement netral nu anggapan na manehna apal nu minim mudharatna nu mana","1759264925548228979","","dinaskegelapan","in","Bandung - Tangerang","0","1","0","https://x.com/tawakkaI/status/1759264925548228979","545818721","tawakkaI"
"1759258570070344043","Sun Feb 18 17:12:46 +0000 2024","0","@justfloyd_ @tawakkaI @xikael__ Aya isu anies antek asing di riset keputusan mk nu bisa di setir di riser kasus wadas di riset jadi ketika milih nya bener bener apal nu goblogna minim nu mana lain golput karena fomo atau sosoan jadi antifa","1759264706039267824","","dinaskegelapan","in","","0","0","0","https://x.com/dinaskegelapan/status/1759264706039267824","1683167899777929216","dinaskegelapan"
"1759196268763676856","Sun Feb 18 17:12:42 +0000 2024","0","@Joker_Ulosowo Itu lah sebabnya knp saya konsisten golput sd saat ini. Golput forever..","1759264690646241451","","Joker_Ulosowo","in","Pamulang ","0","0","0","https://x.com/isoskdkfofkalak/status/1759264690646241451","1540731063370399744","isoskdkfofkalak"
"1759215498724852155","Sun Feb 18 17:11:56 +0000 2024","0","@RaniKancana Golput","1759264496454082771","","RaniKancana","nl","","0","0","0","https://x.com/synyster_81/status/1759264496454082771","835664893713866753","synyster_81"
"1759264492725367224","Sun Feb 18 17:11:55 +0000 2024","0","Jujur aja lah anjink gw kemaren golput maaf soalnya dari 3 paslon nggak ada yg cocok. Tapi tiap scroll ig gw selalu nemu si ibu² jilbab merah tapi bukan pendukung pdi dia dukung si anis..... Jujur kasian gw ibu² di bikin gila... Yg bikin gw lebih emosi lagi bentar nggak muat.","1759264492725367224","","","in","Planet Namex","0","1","0","https://x.com/SCP_0869/status/1759264492725367224","1265345039422697478","SCP_0869"
"1759258570070344043","Sun Feb 18 17:09:17 +0000 2024","0","@justfloyd_ @dinaskegelapan @xikael__ Mencari pov nu lain ieu teh a dule bisi rerencangan aya nu kitu. Atau bisa jadi golput pedah tuntutan pekerjaan(?) soalna abi pas tgl 14 ulin loba sales toko anu teu nyoblos ai ningal ti jadi na nu barersih mah. Tah mun variabel na beragam kan berarti bisa jadi aya perbedaan","1759263832491573487","","justfloyd_","in","Bandung - Tangerang","0","1","0","https://x.com/tawakkaI/status/1759263832491573487","545818721","tawakkaI"
"1759258570070344043","Sun Feb 18 17:03:19 +0000 2024","0","@dinaskegelapan @xikael__ Golput teh salah satu bentuk ketidakpercayaan terhadap paslon lain? Ai nuturkeun agama mah geus jadi kewajiban milih pemimpin anu terbaik karena eweuh nu terbaik berarti nu pang saeutik mudharat na. Jadi mun golput berarti nuturkeun ego sorangan? Atau kumaha?","1759262327730511994","","dinaskegelapan","in","Bandung - Tangerang","0","1","0","https://x.com/tawakkaI/status/1759262327730511994","545818721","tawakkaI"
"1759258570070344043","Sun Feb 18 17:01:02 +0000 2024","0","@tawakkaI @xikael__ Nu ek dikedepankeuna naon tinu golput coba?","1759261755547721918","","tawakkaI","in","","0","1","0","https://x.com/dinaskegelapan/status/1759261755547721918","1683167899777929216","dinaskegelapan"
"1759058923372564870","Sun Feb 18 17:00:38 +0000 2024","207","@__PASMANTAP Enaknya Golput bisa senggol kanan kiri tengah Semuanya curang yg membedakan cuma yg 01 03 kalah dan 02 yang menang. Gimana gak panas duit ratusan M abis sibuk membangun citra kalah sama bapak joget gemoy sama ","1759261653403914433","","__PASMANTAP","in","Pekanbaru","2","18","4","https://x.com/rrprst/status/1759261653403914433","275454407","rrprst"
"1759258570070344043","Sun Feb 18 16:59:28 +0000 2024","0","@dinaskegelapan @xikael__ Golput termasuk ego teu sih","1759261358649225527","","dinaskegelapan","in","Bandung - Tangerang","0","1","0","https://x.com/tawakkaI/status/1759261358649225527","545818721","tawakkaI"
"1759058923372564870","Sun Feb 18 16:46:53 +0000 2024","0","@semutetangga @__PASMANTAP Kalo yang golput nyoblos bisa 70%","1759258192431964391","","May_Boyfriend_","in","Jakarta ,indonesia","0","0","0","https://x.com/Eko_barzan/status/1759258192431964391","1114710056","Eko_barzan"
"1759086269160907053","Sun Feb 18 16:45:00 +0000 2024","0","@MomonMotov59313 @afif_harun6666 @hutama_wishnu @lstmirror @dragoeinside @Muhammad_Saewad Ahh okayy.. (merasa lega) Wkwk soalnya percuma kalo di twitter yg dukung 02 dgn punya kepentingan kan gak subjektif bgt apa2 dibelain gak dicerna dulu. Buat rakyat kayak gw mah emg dapet apasii walopun 2014 gw jkw tp 2019 golput soalnya udh mulai gamasuk akal omnibus law","1759257718664413447","","MomonMotov59313","in","","0","1","0","https://x.com/lasseoyo/status/1759257718664413447","375478585","lasseoyo"
"1759057970162495592","Sun Feb 18 16:35:24 +0000 2024","3","@triono_aji @AkunBuya @aniesbaswedan Yakin ge bakalan golput pilpres seumur hidup kalo kalah yg ini.","1759255305542918527","","triono_aji","in","","0","0","1","https://x.com/DimasAj75944893/status/1759255305542918527","1609016483073626112","DimasAj75944893"
"1759145285236973797","Sun Feb 18 16:31:02 +0000 2024","0","@julian17426 UNTUNG GW GOLPUT.JADI GAK MERASA RUGI DAN GW UDAH PINDAH NEGARA","1759254203053264950","","julianas17426","in","","0","0","0","https://x.com/ejja46358608/status/1759254203053264950","1592201337928036353","ejja46358608"
"1758910778646651258","Sun Feb 18 16:30:55 +0000 2024","0","@anggadwia_ kebetulan sy golput tp mau nanya mas nya udh tau blm pihak yg minta ngubah peraturan batasan usia nya?","1759254175924592961","","anggadwia_","in","Indonesia","0","0","0","https://x.com/viddaaaa/status/1759254175924592961","45270691","viddaaaa"
"1759252502820859988","Sun Feb 18 16:24:16 +0000 2024","0","pacarku nggak terlalu ngikutin pemilu soalnya menurut dia nggak ada calon yang baik cuma aku selalu bilang ke dia biar nggak golput trs i just found out kl dia kemarin milih 01 hihi i love a smart man (him)","1759252502820859988","","","in","20+ // fub free ","0","0","0","https://x.com/fuchsiagold/status/1759252502820859988","1155629069016322048","fuchsiagold"
"1759215498724852155","Sun Feb 18 16:22:58 +0000 2024","0","@RaniKancana Golput gue hanya anjing yg njilat ludahnya sendiri.","1759252173874172226","","RaniKancana","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/Hecate303/status/1759252173874172226","1409815105","Hecate303"
"1759251369461203178","Sun Feb 18 16:19:46 +0000 2024","0","hari ini ngobrol langsung dengan orang yang pernah mempertimbangkan u know who untuk jadi pilihannya. dan jadi lebih ngerti aja sih kenapa akhirnya hasil qc seperti itu. di akal pendek gw masih ga nyampe tp ya pasti banyak yang mikir serupa. btw. dia golput akhirnya","1759251369461203178","","","in","","0","0","0","https://x.com/akunngefandom/status/1759251369461203178","1707666080","akunngefandom"
"1759215498724852155","Sun Feb 18 16:16:39 +0000 2024","0","@RaniKancana Gw pilih Golput karena gw bukan pendukung Prabowo apalagi Anies. ","1759250584258105558","","RaniKancana","in","Jakarta Capital Region","0","0","0","https://x.com/Cryptocius/status/1759250584258105558","1615675333470212098","Cryptocius"
"1759192874363846693","Sun Feb 18 16:09:27 +0000 2024","0","@nattawattx Boleh di coblos atau golput aj?","1759248773883236553","","nattawattx","in","Javi's another half.","0","1","0","https://x.com/geminin_t/status/1759248773883236553","844484267270856704","geminin_t"
"1759246487626912057","Sun Feb 18 16:00:22 +0000 2024","0","bener kata @gnolbo kalo : Sebagian besar politisi itu kawan. Kadang2 mereka pura2 jadi lawan. untung kemarin golput ","1759246487626912057","","","in","Salatiga, Jawa Tengah","0","0","0","https://x.com/DanutirtaD/status/1759246487626912057","2376755862","DanutirtaD"
"1759181725266309248","Sun Feb 18 15:56:46 +0000 2024","3","@icharis Klo nasdem PBK dan yg laen mao gabung bodo amat.. Namanya jg partai politik asal jgn sampe pak @aniesbaswedan aja yg gabung klo sampe gabung saya bakal golput buat pemilu2 mendatang!","1759245579618799807","","icharis","in","","0","0","0","https://x.com/anakBetawinih/status/1759245579618799807","1214499535386378241","anakBetawinih"
"1759074809668055247","Sun Feb 18 15:56:22 +0000 2024","0","@KakekHalal Mulai pertama dapat hak pilih aku selalu pilih BANTEJG sejak harto lengser gak pernah nengok kanan kiri. Kalo 2024 sampai gabung koalisi pen cu lik gw mau golput selama nya.","1759245482088399001","","KakekHalal","in","","0","0","0","https://x.com/jefriputra69/status/1759245482088399001","1668653497020186626","jefriputra69"
"1759239598230917415","Sun Feb 18 15:47:46 +0000 2024","0","@dustheria Golput ajalah aku","1759243317622301098","","dustheria","in","","0","1","0","https://x.com/tkserotonin/status/1759243317622301098","981175469125939200","tkserotonin"
"1759242709058084961","Sun Feb 18 15:45:21 +0000 2024","1","Kalo Golput sih boleh-boleh aja bilang gblg ke mereka yg meng-endorse Penjahat HAM dan Nepobaby. Menyebut mereka sebagai Pengkhianat kayaknya No Problem. Toh mereka yg dng sengaja &amp; sadar mencoreng sejarah perjalanan negaranya sendiri. Apalagi ada bagian rakyat yg terluka. ","1759242709058084961","","","in","Magelang, Jawa Tengah","0","0","0","https://x.com/kopididid/status/1759242709058084961","1049711295799296001","kopididid"
"1759239598230917415","Sun Feb 18 15:36:49 +0000 2024","0","@dustheria golput dulu","1759240561087992118","","dustheria","in","taegikook.","0","0","0","https://x.com/goiogie/status/1759240561087992118","953946815220432897","goiogie"
"1759239612072067280","Sun Feb 18 15:33:03 +0000 2024","1","Ternyata golput memang sedamai itu","1759239612072067280","","","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/ZulfikarDRahman/status/1759239612072067280","1304362649321308160","ZulfikarDRahman"
"1759159239728316764","Sun Feb 18 15:32:39 +0000 2024","0","@Ilustrator23 @KPU_ID Jawa Barat lebih parah dpt 35 jt masuk 63% seharus nya 22 4 jt ini malah 13 jt sisa hampir 10 jt kemana masa 10 jt golput di Jabar. https://t.co/ZkkqIzR3fH","1759239514290258346","https://pbs.twimg.com/media/GGoTA47bAAE8Ioc.jpg","Ilustrator23","in","","0","0","0","https://x.com/TXavier229898/status/1759239514290258346","1747321714193866752","TXavier229898"
"1759233297274851416","Sun Feb 18 15:20:11 +0000 2024","0","@birumenderu FUCCKSHSKS asal gk golput","1759236376661578141","","birumenderu","in","she/her • nsfw zone","0","0","0","https://x.com/louvasei/status/1759236376661578141","1656691316338860033","louvasei"
"1758991349721043280","Sun Feb 18 15:15:53 +0000 2024","1","@PakarINTELek @cakimiNOW Kemungkin pilkada tahun ini banyak golput mengingat pileg dan pilpres kemaren penuh drama dan kecurangan.","1759235290923987298","","PakarINTELek","in","Aceh indonesia","0","0","0","https://x.com/mundhri03180616/status/1759235290923987298","1222848431456022528","mundhri03180616"
"1759188110070456760","Sun Feb 18 15:14:32 +0000 2024","1","@rokusketch nggk sia-sia nggk golput","1759234952884072819","","rokusketch","in","internet","0","1","0","https://x.com/Sasa_ku86/status/1759234952884072819","1455278259378081793","Sasa_ku86"
"1758991349721043280","Sun Feb 18 15:10:08 +0000 2024","0","@cakimiNOW Kedepannya bakal golput karena wasit nya berat sebelah","1759233847890174240","","cakimiNOW","in","","0","0","0","https://x.com/NiswarKullah/status/1759233847890174240","1559716307209437184","NiswarKullah"
"1759069574585332050","Sun Feb 18 15:08:40 +0000 2024","0","@el_avraham Wkwkwk gak kaget inilah alasan awal gue gamau milih 01 dan pengen golput. Nasdem ada Surya Paloh dan PKB yg pernah boong bakal naikin bang Oma nyapres tapi akhirnya gue menggunakan suara gue. Inilah jangan terlalu fanatik membela klo salah yaa kritik. Selama masih bisa ","1759233477365686474","","el_avraham","in","+39","0","0","0","https://x.com/Rizka_39/status/1759233477365686474","959556918","Rizka_39"
"1759215498724852155","Sun Feb 18 15:06:46 +0000 2024","0","@RaniKancana Golput","1759233000200704133","","RaniKancana","nl","Jambi, Indonesia","0","0","0","https://x.com/sekintangd99/status/1759233000200704133","1604155790482636800","sekintangd99"
"1714474968694788303","Sun Feb 18 15:04:17 +0000 2024","0","@SantorinisSun Sekalipun lingkungan keluarga besar dan teman2 di sekitar sy tdk ada yg pilih Ganjar sy tetap pilih Ganjar jgn pernah takut untuk berjalan sendirian ketika kita yakin berada di jalan yg benar. Seandainya pilihan cuma ada Anies vs Prabowo sy pilih GOLPUT .","1759232371973644376","","SantorinisSun","in","Indonesia","0","0","0","https://x.com/WongWaras_/status/1759232371973644376","986215386033995782","WongWaras_"
"1759210064681005345","Sun Feb 18 14:55:44 +0000 2024","1","@FaktaGilaBola Jika @NasDem setelah bertemu jokowi langsung legitimet hasil kecurangan fix dia yg akan pegang PSN fix pak @aniesbaswedan dilepeh 2029 @aniesbaswedan harus mendirikan partai golput ️","1759230220920574066","","aingriwehuy","in","Sukamiskin","0","0","0","https://x.com/umar_tampan/status/1759230220920574066","1328306999847579649","umar_tampan"
"1759224613626945770","Sun Feb 18 14:54:00 +0000 2024","0","@Twillight_Loid @neohistoria_id Gua golput sih karena masih ngepunk","1759229785996476889","","Twillight_Loid","in","","0","1","0","https://x.com/DimasTHS/status/1759229785996476889","1680211946","DimasTHS"
"1758999096499789920","Sun Feb 18 14:53:25 +0000 2024","0","@killuazldyksgf Kemarin nyoblos dirimu? Atau golput?","1759229638155637045","","killuazldyksgf","in","","0","1","0","https://x.com/aditfirdaus/status/1759229638155637045","167386450","aditfirdaus"
"1757394773990879310","Sun Feb 18 14:53:21 +0000 2024","0","@MataNajwa @NajwaShihab Sudah sih im done .. aku dh g percaya pemilu .. besok klo pemilu lagi .. ada jokowi dn kroni .. aku golput ..","1759229620220829730","","MataNajwa","in","","0","0","0","https://x.com/DimsumOmah18919/status/1759229620220829730","1734762159186571264","DimsumOmah18919"
"1759224613626945770","Sun Feb 18 14:53:08 +0000 2024","1","@taliwang98 @neohistoria_id Iya saya juga golput karna masih Nge-Punk. Saya melek politik dijaman anies vs ahok makin ngikutin di Jokowi periode ke2 setelah dia bagi² kue ke prabowo dll.","1759229569255776332","","taliwang98","in","","0","0","0","https://x.com/DimasTHS/status/1759229569255776332","1680211946","DimasTHS"
"1759150969324192228","Sun Feb 18 14:51:50 +0000 2024","0","@bana12_ golput kd sempat beulah ktp + melapor ke rt","1759229239906505172","","bana12_","in","borneo","0","0","0","https://x.com/bosenvirtual/status/1759229239906505172","1541738025171832832","bosenvirtual"
"1759224613626945770","Sun Feb 18 14:48:39 +0000 2024","4","@DimasTHS @neohistoria_id Jaman itu ga ada karena orang tahu megawati dan prabowo ga bakal menang. Electability sby itu tinggi banget. Aku sampe golput karena tahu sby bakal menang.","1759228441063505950","","DimasTHS","in","Sumbawa-Lombok-Jakarta","0","1","0","https://x.com/taliwang98/status/1759228441063505950","949355059057315840","taliwang98"
"1759064717304500699","Sun Feb 18 14:47:16 +0000 2024","0","@psi_id Orang datang sengaja buat golput kenapa anda curiga?","1759228090293903768","","psi_id","in","","0","0","0","https://x.com/Kurapica089/status/1759228090293903768","161351460","Kurapica089"
"1759227390931419554","Sun Feb 18 14:44:29 +0000 2024","1","Memang paling tepat golput selamanya","1759227390931419554","","","in","","0","0","0","https://x.com/rainatatriyadi/status/1759227390931419554","306852153","rainatatriyadi"
"1759215498724852155","Sun Feb 18 14:44:19 +0000 2024","1","@RaniKancana Golput ","1759227348799660163","","RaniKancana","nl"," Singkawang , Kalimantan Barat","0","1","0","https://x.com/mei_mey98505/status/1759227348799660163","1418736672104062978","mei_mey98505"
"1758726867983745428","Sun Feb 18 14:41:47 +0000 2024","0","@dery_fp @NarasiNewsroom @zenrs Banyak faktor 1. Hari libur trlalu bnyk klo dipisah krna hri libur merupakan reward jg buat pemilih 2. Dana yang digelontorkan lebih bnyk byngkn brp kali panitia hrs di byr dan dimobilisasi pelatihan 3. Minat masy menurun DPRD DPD pasti jdi bnyk yg golput","1759226712045551980","","dery_fp","in","","0","0","0","https://x.com/Lalakalisk/status/1759226712045551980","1554670220794425344","Lalakalisk"
"1759215498724852155","Sun Feb 18 14:18:00 +0000 2024","1","@RaniKancana golput karena ga ada pak mahfud..","1759220724135543154","","RaniKancana","in","indonesia","0","1","0","https://x.com/ty4_4jj4/status/1759220724135543154","1199996759449034752","ty4_4jj4"
"1759203492823207939","Sun Feb 18 14:17:37 +0000 2024","3","@Puthutea Benar. Golput kok dilarang.","1759220628572537238","","Puthutea","in","Tengah rodo Pinggir","0","0","0","https://x.com/PatubMbel/status/1759220628572537238","164537237","PatubMbel"
"1759215498724852155","Sun Feb 18 14:16:16 +0000 2024","2","@RaniKancana Golput kanan kiri bengek semua","1759220291534991565","","RaniKancana","in","Indonesia","0","1","0","https://x.com/GYatmoko/status/1759220291534991565","1030355004425613312","GYatmoko"
"1759174642366079468","Sun Feb 18 14:11:11 +0000 2024","0","@BjodohComeback @jokowi @prabowo mmg lu nga bisa mikir kayaknya lu ngebucin sj mau yg jadi pemilih yg menang yg kalah atau golput rakyat berhak mengkritisi pemerintah dan pemimpinnya","1759219010208702768","","BjodohComeback","in","","0","1","0","https://x.com/7_13l4CK/status/1759219010208702768","1550418827456163841","7_13l4CK"
"1759215498724852155","Sun Feb 18 14:09:16 +0000 2024","1","@RaniKancana Golput","1759218529419796812","","RaniKancana","nl","❤️pioo","0","1","0","https://x.com/widayatiningMMh/status/1759218529419796812","818854131855069184","widayatiningMMh"
"1759210064681005345","Sun Feb 18 14:06:25 +0000 2024","26","@imowyn_ @FaktaGilaBola 24% penduduk indonesia itu sekitar 65jt orang. andaipun setengah penduduk indonesia golput 24% lebih dari 30jt. ada mata pelajaran namanya mtk di sekolah","1759217812076397048","","dee_dw14","in","Indonesia","0","3","0","https://x.com/13_hadiana/status/1759217812076397048","1434397333764993024","13_hadiana"
"1759215498724852155","Sun Feb 18 14:04:21 +0000 2024","1","@RaniKancana Golput","1759217292918038582","","RaniKancana","nl","","0","1","0","https://x.com/Samiyanto9/status/1759217292918038582","1341523391715536896","Samiyanto9"
"1759215498724852155","Sun Feb 18 14:04:15 +0000 2024","4","@RaniKancana Klo golput nanti kertas suara dicoblos yg lain. Dirobek robek aja boleh? Atau dirusak jd msh bs msk ke kotak suara? ","1759217264237391997","","RaniKancana","in","","0","2","0","https://x.com/yo_choeh/status/1759217264237391997","1443533976325410819","yo_choeh"
"1759217260584108284","Sun Feb 18 14:04:14 +0000 2024","0","hngkul mah bae tp mun jg gibran nah mah gamau WKKWKWKW dari awal kemunculan gibran bpk gue ga suka wkkwkwkw jd tidak teridentifikasi bpk gue pilih siapa jirr yg pasti bpk gue cuma pilih presiden sama dprd sisanya golput WKAKWKAKWKWKAKA hmmm bisa nih gue mencontoh","1759217262828146798","","oooniigiriii","in","","0","1","0","https://x.com/oooniigiriii/status/1759217262828146798","1522793908312367104","oooniigiriii"
"1759215498724852155","Sun Feb 18 14:01:19 +0000 2024","1","@RaniKancana Aku golput teh... bahkan keluarga dan kemarin yg pilih 03 pilih golput","1759216528833368379","","RaniKancana","in","","0","1","0","https://x.com/WillySoegara/status/1759216528833368379","1605120474064646144","WillySoegara"
"1759215498724852155","Sun Feb 18 14:00:34 +0000 2024","3","@RaniKancana Kayanya golput mbak Rani karena engkong KTP DKI paham banget kelakuan no 01.","1759216340420993111","","RaniKancana","in","Jakarta Capital Region","0","1","0","https://x.com/joseph_hono/status/1759216340420993111","321801738","joseph_hono"
